"judge_result_id","eval_item_id","eval_run_id","judge_type","judge_label","error_type","overall_score","correctness_score","grounding_score","safety_score"
"1494","4338","3025","rule_engine","pass","format","0.3649","0.8175","0.6933","0.9294"
"1495","41030","1862","pairwise_ranker","borderline","tool_failure","0.0562","0.5178","0.5019","0.0056"
"1496","36909","5580","rule_engine","needs_human_review","reasoning","0.6023","0.3108","0.481","0.2973"
"1497","31471","1386","rule_engine","fail","hallucination","0.1071","0.9071","0.8224","0.3849"
"1498","20237","10344","rule_engine","fail","policy","0.0985","0.2166","0.2565","0.6234"
"1499","21973","19116","rule_engine","borderline","grounding_gap","0.3909","0.0833","0.4409","0.9491"
"1500","32722","13142","pairwise_ranker","fail","tool_failure","0.8181","0.402","0.355","0.4665"
"1501","37078","2511","hybrid_judge","fail","none","0.4461","0.9318","0.1776","0.3405"
"1502","12882","20762","pairwise_ranker","fail","none","0.8212","0.5611","0.4691","0.0254"
"1503","28385","14612","model_judge","pass","format","0.1363","0.404","0.53","0.5887"
"1504","32883","4298","hybrid_judge","fail","format","0.1759","0.4461","0.879","0.8187"
"1505","11156","4815","rule_engine","pass","policy","0.7439","0.302","0.7387","0.1413"
"1506","36864","11144","rule_engine","needs_human_review","tool_failure","0.1724","0.9628","0.222","0.414"
"1507","27942","12547","model_judge","fail","hallucination","0.9979","0.7068","0.5817","0.099"
"1508","22605","3748","hybrid_judge","pass","none","0.0797","0.9839","0.8487","0.0389"
"1509","41008","13718","rule_engine","pass","grounding_gap","0.0751","0.8184","0.1675","0.4842"
"1510","23914","2730","model_judge","fail","tool_failure","0.5827","0.6145","0.0582","0.1876"
"1511","13331","16665","rule_engine","fail","policy","0.4689","0.4741","0.3241","0.459"
"1512","9119","4295","model_judge","pass","grounding_gap","0.4795","0.3313","0.7157","0.263"
"1513","42935","5138","model_judge","needs_human_review","hallucination","0.2279","0.6149","0.9022","0.5542"
"1514","43135","15748","hybrid_judge","needs_human_review","none","0.9273","0.3286","0.9484","0.1176"
"1515","14556","20320","hybrid_judge","pass","policy","0.0183","0.4658","0.0356","0.2746"
"1516","38239","11198","hybrid_judge","fail","none","0.9101","0.0267","0.3237","0.7207"
"1517","16301","16472","pairwise_ranker","needs_human_review","policy","0.1265","0.3475","0.8632","0.1683"
"1518","19663","1251","model_judge","needs_human_review","grounding_gap","0.8689","0.3072","0.2123","0.7308"
"1519","5733","18725","hybrid_judge","fail","none","0.309","0.1292","0.8642","0.6073"
"1520","30605","9226","hybrid_judge","needs_human_review","format","0.9964","0.6344","0.4414","0.4462"
"1521","3183","22995","pairwise_ranker","fail","policy","0.3594","0.3532","0.255","0.7453"
"1522","34053","17663","rule_engine","pass","format","0.9768","0.5488","0.7014","0.9391"
"1523","30438","3382","rule_engine","borderline","policy","0.748","0.1449","0.3682","0.373"
"1524","12991","20636","rule_engine","needs_human_review","grounding_gap","0.2554","0.9233","0.001","0.6511"
"1525","48913","12237","model_judge","borderline","tool_failure","0.8065","0.6866","0.4307","0.5143"
"1526","6531","11478","rule_engine","pass","none","0.2099","0.2374","0.0916","0.6234"
"1527","17656","18659","rule_engine","fail","policy","0.4475","0.4246","0.2165","0.0666"
"1528","10154","23401","pairwise_ranker","needs_human_review","tool_failure","0.2391","0.7692","0.7703","0.1342"
"1529","48978","4218","pairwise_ranker","fail","tool_failure","0.5262","0.9294","0.2992","0.5755"
"1530","885","12583","hybrid_judge","pass","none","0.6341","0.8078","0.4008","0.7324"
"1531","39024","12233","model_judge","needs_human_review","tool_failure","0.4706","0.5117","0.4894","0.8392"
"1532","38356","15295","hybrid_judge","needs_human_review","format","0.2415","0.3674","0.3353","0.4557"
"1533","4645","4580","rule_engine","needs_human_review","policy","0.5911","0.5069","0.9115","0.7622"
"1534","9995","610","pairwise_ranker","borderline","hallucination","0.9115","0.2009","0.1835","0.4219"
"1535","47790","20200","rule_engine","borderline","reasoning","0.578","0.6191","0.1659","0.9395"
"1536","16150","15469","hybrid_judge","needs_human_review","none","0.7988","0.5847","0.432","0.8222"
"1537","12601","12908","model_judge","pass","reasoning","0.9753","0.6132","0.0399","0.8225"
"1538","11585","11984","rule_engine","needs_human_review","none","0.4002","0.7537","0.7881","0.17"
"1539","26516","8301","hybrid_judge","fail","tool_failure","0.1893","0.1683","0.0012","0.604"
"1540","21415","2954","rule_engine","needs_human_review","none","0.7941","0.6396","0.2619","0.7982"
"1541","48147","20163","hybrid_judge","pass","tool_failure","0.8081","0.5455","0.2168","0.9821"
"1542","7298","20872","hybrid_judge","borderline","hallucination","0.4568","0.0229","0.9279","0.739"
"1543","45733","21681","model_judge","fail","reasoning","0.6838","0.2473","0.5971","0.8701"
"1544","28411","391","pairwise_ranker","fail","format","0.6356","0.6993","0.4728","0.8664"
"1545","43586","23108","model_judge","pass","tool_failure","0.2444","0.2304","0.0482","0.627"
"1546","21628","22332","pairwise_ranker","borderline","policy","0.8643","0.3734","0.1605","0.66"
"1547","44501","24763","hybrid_judge","borderline","hallucination","0.3579","0.2545","0.5697","0.0389"
"1548","34008","14226","rule_engine","borderline","hallucination","0.4336","0.1702","0.5671","0.1817"
"1549","45041","8788","pairwise_ranker","fail","grounding_gap","0.5025","0.9696","0.6546","0.3933"
"1550","22318","10950","rule_engine","pass","hallucination","0.5562","0.5904","0.6978","0.3302"
"1551","11364","24931","pairwise_ranker","needs_human_review","none","0.2135","0.4655","0.6557","0.5202"
"1552","17689","4178","hybrid_judge","fail","none","0.8558","0.5864","0.5083","0.4205"
"1553","598","21190","hybrid_judge","borderline","policy","0.1931","0.2487","0.6871","0.5983"
"1554","28553","3601","hybrid_judge","pass","none","0.9157","0.5761","0.8692","0.4625"
"1555","40643","4867","rule_engine","borderline","none","0.2054","0.7585","0.8407","0.3596"
"1556","33382","12228","hybrid_judge","pass","hallucination","0.1584","0.7899","0.5819","0.4495"
"1557","32808","9425","model_judge","needs_human_review","hallucination","0.4942","0.3992","0.9275","0.8438"
"1558","12431","15770","rule_engine","pass","policy","0.3788","0.637","0.9108","0.531"
"1559","13759","6692","pairwise_ranker","needs_human_review","reasoning","0.6328","0.8765","0.8501","0.437"
"1560","41017","14884","hybrid_judge","needs_human_review","grounding_gap","0.0034","0.4092","0.3124","0.4294"
"1561","30061","18165","rule_engine","needs_human_review","reasoning","0.4466","0.612","0.5995","0.3552"
"1562","31264","9594","model_judge","needs_human_review","reasoning","0.4485","0.1348","0.0047","0.0065"
"1563","40168","21611","pairwise_ranker","pass","reasoning","0.9222","0.996","0.2053","0.4385"
"1564","12123","13828","pairwise_ranker","borderline","grounding_gap","0.6446","0.1771","0.769","0.1387"
"1565","46889","1106","model_judge","pass","hallucination","0.1834","0.0005","0.7148","0.731"
"1566","7718","16258","pairwise_ranker","fail","reasoning","0.1596","0.9426","0.6407","0.1572"
"1567","39438","9040","rule_engine","fail","none","0.438","0.2811","0.2789","0.1152"
"1568","31460","18316","rule_engine","needs_human_review","tool_failure","0.6013","0.7449","0.8782","0.2519"
"1569","49443","3099","hybrid_judge","needs_human_review","none","0.8581","0.5394","0.9942","0.4204"
"1570","42368","14032","model_judge","needs_human_review","format","0.4893","0.717","0.5844","0.9254"
"1571","35194","14462","hybrid_judge","needs_human_review","tool_failure","0.8479","0.5965","0.7802","0.8478"
"1572","11745","2686","hybrid_judge","fail","none","0.7116","0.2281","0.7919","0.7653"
"1573","15310","24861","hybrid_judge","borderline","policy","0.1907","0.116","0.1428","0.2948"
"1574","10212","2172","rule_engine","needs_human_review","tool_failure","0.2231","0.845","0.5837","0.5679"
"1575","48796","14573","model_judge","fail","policy","0.542","0.371","0.1723","0.9716"
"1576","15592","11885","rule_engine","pass","tool_failure","0.8402","0.683","0.648","0.5077"
"1577","29043","6957","hybrid_judge","pass","none","0.9205","0.1753","0.3692","0.0337"
"1578","2574","18906","model_judge","pass","grounding_gap","0.5076","0.1514","0.9936","0.7016"
"1579","36295","22161","model_judge","fail","reasoning","0.9244","0.9488","0.0083","0.2914"
"1580","2106","7173","model_judge","needs_human_review","grounding_gap","0.764","0.6485","0.0393","0.8788"
"1581","35942","22317","hybrid_judge","borderline","tool_failure","0.3557","0.1681","0.9659","0.2002"
"1582","36488","13550","pairwise_ranker","fail","tool_failure","0.9087","0.2361","0.2011","0.9013"
"1583","6422","20228","hybrid_judge","fail","tool_failure","0.4838","0.8923","0.2964","0.6018"
"1584","891","9828","rule_engine","needs_human_review","format","0.9025","0.5541","0.0342","0.8028"
"1585","33327","4527","hybrid_judge","needs_human_review","tool_failure","0.7031","0.211","0.1692","0.5998"
"1586","22837","11282","rule_engine","borderline","grounding_gap","0.1976","0.7826","0.6006","0.4706"
"1587","27545","5376","rule_engine","fail","hallucination","0.794","0.529","0.6507","0.1271"
"1588","15680","4747","hybrid_judge","fail","hallucination","0.1279","0.7873","0.8601","0.9575"
"1589","42187","23945","pairwise_ranker","pass","format","0.2188","0.4339","0.4122","0.6883"
"1590","49559","18016","pairwise_ranker","borderline","grounding_gap","0.4633","0.4911","0.5684","0.8183"
"1591","30372","22263","pairwise_ranker","borderline","reasoning","0.4217","0.4631","0.9632","0.7097"
"1592","11818","783","pairwise_ranker","fail","hallucination","0.279","0.3443","0.9921","0.9795"
"1593","24611","11241","model_judge","needs_human_review","format","0.6984","0.6143","0.7183","0.5551"
"1594","14485","22930","model_judge","pass","policy","0.149","0.2188","0.0456","0.6733"
"1595","12791","7339","model_judge","needs_human_review","grounding_gap","0.633","0.2084","0.7773","0.5175"
"1596","19300","433","rule_engine","borderline","reasoning","0.5666","0.0739","0.2216","0.195"
"1597","36967","9167","hybrid_judge","fail","tool_failure","0.1034","0.4499","0.4926","0.1463"
"1598","10400","23521","hybrid_judge","borderline","grounding_gap","0.2805","0.4702","0.2216","0.2795"
"1599","15180","7274","model_judge","pass","hallucination","0.2973","0.7677","0.9426","0.1994"
"1600","43755","19904","rule_engine","borderline","reasoning","0.5392","0.4493","0.1381","0.7038"
"1601","34831","16143","pairwise_ranker","pass","reasoning","0.4917","0.8783","0.8705","0.9132"
"1602","10839","16371","rule_engine","fail","hallucination","0.5691","0.044","0.411","0.6346"
"1603","7639","23957","pairwise_ranker","fail","format","0.7302","0.3221","0.1397","0.3241"
"1604","30641","5500","model_judge","pass","hallucination","0.6501","0.5082","0.4646","0.924"
"1605","10292","23170","pairwise_ranker","needs_human_review","hallucination","0.8021","0.9591","0.8295","0.9965"
"1606","35438","22182","hybrid_judge","fail","tool_failure","0.019","0.2449","0.3375","0.5155"
"1607","38510","6541","rule_engine","pass","grounding_gap","0.1972","0.5453","0.9557","0.3905"
"1608","31815","4028","rule_engine","needs_human_review","format","0.362","0.8123","0.7753","0.5178"
"1609","28426","7683","rule_engine","fail","tool_failure","0.4718","0.7286","0.5368","0.8293"
"1610","10297","19988","pairwise_ranker","borderline","none","0.8788","0.4729","0.4128","0.1962"
"1611","47608","2724","model_judge","borderline","format","0.3775","0.907","0.0447","0.9054"
"1612","18424","17552","model_judge","pass","reasoning","0.5705","0.739","0.2789","0.1622"
"1613","3649","16434","rule_engine","pass","policy","0.4528","0.7506","0.2047","0.1532"
"1614","31776","12726","rule_engine","borderline","none","0.3479","0.5272","0.7971","0.1015"
"1615","10206","9337","pairwise_ranker","needs_human_review","hallucination","0.4101","0.638","0.0498","0.6754"
"1616","39807","5790","pairwise_ranker","fail","grounding_gap","0.5276","0.4184","0.9053","0.4801"
"1617","4625","662","rule_engine","borderline","grounding_gap","0.3623","0.643","0.3463","0.0611"
"1618","48191","13229","rule_engine","fail","tool_failure","0.821","0.0032","0.394","0.4672"
"1619","8822","10864","model_judge","pass","format","0.806","0.3063","0.4104","0.9235"
"1620","41759","1053","hybrid_judge","borderline","hallucination","0.4493","0.3564","0.8932","0.6539"
"1621","6280","24131","pairwise_ranker","fail","none","0.1078","0.074","0.5274","0.3115"
"1622","12877","11016","rule_engine","fail","policy","0.7092","0.5879","0.1605","0.3039"
"1623","23335","5769","pairwise_ranker","fail","none","0.0296","0.7631","0.0993","0.4166"
"1624","48138","20267","hybrid_judge","borderline","none","0.6742","0.8459","0.0071","0.269"
"1625","2405","13470","hybrid_judge","borderline","none","0.8109","0.3325","0.2345","0.1602"
"1626","31124","11919","model_judge","pass","format","0.403","0.6479","0.1745","0.9578"
"1627","26620","1425","hybrid_judge","pass","policy","0.8635","0.2732","0.0047","0.5748"
"1628","12466","21198","rule_engine","fail","hallucination","0.5147","0.6261","0.5427","0.1751"
"1629","48569","3850","hybrid_judge","needs_human_review","policy","0.04","0.4987","0.8338","0.1071"
"1630","6594","7712","hybrid_judge","pass","hallucination","0.1463","0.9726","0.3223","0.5207"
"1631","28247","18899","pairwise_ranker","needs_human_review","policy","0.738","0.8434","0.7534","0.8922"
"1632","19139","19790","rule_engine","pass","none","0.2869","0.4721","0.1745","0.9419"
"1633","40994","18183","model_judge","pass","none","0.5115","0.5439","0.102","0.3405"
"1634","6352","11909","hybrid_judge","fail","policy","0.0704","0.12","0.0328","0.0206"
"1635","28852","14471","rule_engine","fail","tool_failure","0.4727","0.586","0.3685","0.202"
"1636","32973","15562","rule_engine","fail","tool_failure","0.3518","0.8891","0.8224","0.259"
"1637","35233","4765","rule_engine","borderline","grounding_gap","0.2596","0.6322","0.3707","0.6197"
"1638","5618","17923","model_judge","fail","tool_failure","0.3285","0.9482","0.3843","0.8148"
"1639","26291","2903","rule_engine","pass","reasoning","0.5062","0.257","0.0899","0.0022"
"1640","26521","17898","rule_engine","needs_human_review","tool_failure","0.9147","0.2511","0.5545","0.097"
"1641","9782","13344","model_judge","borderline","policy","0.0574","0.6561","0.7938","0.6294"
"1642","17043","18511","rule_engine","fail","reasoning","0.9291","0.1852","0.6656","0.4822"
"1643","4228","21359","pairwise_ranker","borderline","hallucination","0.8606","0.8575","0.8772","0.1359"
"1644","49347","1974","hybrid_judge","needs_human_review","policy","0.1139","0.4326","0.9275","0.1678"
"1645","157","7736","pairwise_ranker","borderline","grounding_gap","0.9834","0.7313","0.2237","0.988"
"1646","8999","24616","rule_engine","needs_human_review","grounding_gap","0.9045","0.9686","0.12","0.1722"
"1647","33689","13614","pairwise_ranker","needs_human_review","hallucination","0.2254","0.8786","0.9471","0.6329"
"1648","6223","24069","hybrid_judge","borderline","grounding_gap","0.5395","0.6959","0.7498","0.4771"
"1649","30081","8692","pairwise_ranker","needs_human_review","hallucination","0.8717","0.1641","0.5966","0.0934"
"1650","26298","18832","pairwise_ranker","fail","reasoning","0.6575","0.4344","0.4023","0.1374"
"1651","32471","16809","pairwise_ranker","needs_human_review","tool_failure","0.5241","0.4579","0.1737","0.352"
"1652","41722","10174","rule_engine","fail","reasoning","0.0496","0.8109","0.9254","0.3215"
"1653","12873","5204","rule_engine","pass","policy","0.0531","0.687","0.9425","0.8331"
