order_id,order_date,customer_id,product_id,account_manager_employee_id,order_quantity,unit_cost_usd,unit_price_usd,discount_percent,cost_of_sales_usd,sales_usd,profit_usd,sales_channel,promotion_name,manufacturer,product_subcategory,product_category,region,city,country,requires_discount_approval,required_approval_level,order_status,data_classification
SO002430,2026-07-09,CUST0222,PROD045,E0046,17,77.33,99.95,9.28,1314.61,1699.15,384.54,Direct Sales,Enterprise Upgrade,NexaCore,Speakers,Audio,Latin America,Buenos Aires,Argentina,false,None,Shipped,Confidential
SO002431,2025-05-07,CUST0184,PROD007,E0150,21,1180.43,1730.0,1.44,24789.03,36330.0,11540.97,Online,No Promotion,Litware,Monitors,Computers,Europe,London,United Kingdom,false,None,Completed,Confidential
SO002432,2025-05-11,CUST0166,PROD060,E0046,10,823.26,1085.57,7.64,8232.6,10855.7,2623.1,Direct Sales,Enterprise Upgrade,NexaCore,Digital Media,"Music, Movies and Audio Books",Europe,Paris,France,false,None,Completed,Confidential
SO002433,2026-06-18,CUST0220,PROD007,E0005,17,1214.77,1676.67,4.48,20651.09,28503.39,7852.3,Direct Sales,Quarterly Bundle,Litware,Monitors,Computers,North America,Toronto,Canada,false,None,Completed,Confidential
SO002434,2026-08-13,CUST0231,PROD057,E0117,1,613.28,748.85,17.59,613.28,748.85,135.57,Direct Sales,Strategic Account Discount,Litware,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Bengaluru,India,true,Finance Manager,Completed,Confidential
SO002435,2026-06-05,CUST0125,PROD017,E0159,53,316.01,465.94,22.91,16748.53,24694.82,7946.29,Partner,Executive Exception,Litware,Camcorders,Cameras and Camcorders,Europe,London,United Kingdom,true,Finance Manager + Executive,Completed,Confidential
SO002436,2025-04-11,CUST0200,PROD032,E0025,22,1007.09,1724.79,20.94,22155.98,37945.38,15789.4,Direct Sales,Executive Exception,Litware,Streaming Devices,TV and Video,Asia Pacific,Delhi,India,true,Finance Manager + Executive,Processing,Confidential
SO002437,2025-09-11,CUST0222,PROD040,E0046,23,173.06,223.43,0,3980.38,5138.89,1158.51,Direct Sales,No Promotion,NexaCore,Televisions,TV and Video,Latin America,Buenos Aires,Argentina,false,None,Shipped,Confidential
SO002438,2026-03-05,CUST0128,PROD060,E0117,17,898.84,1175.38,0,15280.28,19981.46,4701.18,Direct Sales,No Promotion,NexaCore,Digital Media,"Music, Movies and Audio Books",North America,San Francisco,United States,false,None,Shipped,Confidential
SO002439,2025-09-28,CUST0096,PROD054,E0005,4,233.85,295.68,1.48,935.4,1182.72,247.32,Direct Sales,No Promotion,Woodgrove,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO002440,2025-06-12,CUST0118,PROD015,E0147,12,976.15,1810.08,3.64,11713.8,21720.96,10007.16,Direct Sales,Quarterly Bundle,NexaCore,Digital Cameras,Cameras and Camcorders,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO002441,2025-07-06,CUST0161,PROD012,E0018,3,742.18,1126.76,7.08,2226.54,3380.28,1153.74,Partner,Enterprise Upgrade,Litware,Action Cameras,Cameras and Camcorders,Europe,Amsterdam,Netherlands,false,None,Shipped,Confidential
SO002442,2025-05-14,CUST0141,PROD005,E0057,29,1134.5,1505.95,5.92,32900.5,43672.55,10772.05,Direct Sales,Quarterly Bundle,NexaCore,Laptops,Computers,Europe,Madrid,Spain,false,None,Processing,Confidential
SO002443,2025-12-21,CUST0213,PROD027,E0150,4,189.54,313.04,5.53,758.16,1252.16,494.0,Partner,Quarterly Bundle,Litware,Smartphones,Cell Phones,Asia Pacific,Mumbai,India,false,None,Processing,Confidential
SO002444,2026-07-08,CUST0237,PROD056,E0025,1,1136.85,1219.0,17.26,1136.85,1219.0,82.15,Direct Sales,Strategic Account Discount,Fabrikam,Movies,"Music, Movies and Audio Books",North America,Vancouver,Canada,true,Finance Manager,Cancelled,Confidential
SO002445,2025-04-26,CUST0130,PROD025,E0075,23,361.53,498.68,11.23,8315.19,11469.64,3154.45,Online,Channel Partner Offer,NexaCore,Feature Phones,Cell Phones,Asia Pacific,Sydney,Australia,true,Finance Manager,Completed,Confidential
SO002446,2026-03-09,CUST0124,PROD036,E0117,2,558.72,968.34,0.48,1117.44,1936.68,819.24,Partner,No Promotion,Fabrikam,Projectors,TV and Video,Europe,Berlin,Germany,false,None,Completed,Confidential
SO002447,2025-07-24,CUST0221,PROD007,E0018,13,1240.98,1665.8,5.1,16132.74,21655.4,5522.66,Partner,Quarterly Bundle,Litware,Monitors,Computers,Europe,Berlin,Germany,false,None,Completed,Confidential
SO002448,2025-02-28,CUST0073,PROD007,E0005,19,1132.98,1687.73,3.85,21526.62,32066.87,10540.25,Direct Sales,Quarterly Bundle,Litware,Monitors,Computers,North America,Chicago,United States,false,None,Cancelled,Confidential
SO002449,2026-04-08,CUST0015,PROD031,E0159,5,395.21,653.74,11.13,1976.05,3268.7,1292.65,Partner,Channel Partner Offer,Fabrikam,Televisions,TV and Video,Asia Pacific,Tokyo,Japan,true,Finance Manager,Completed,Confidential
SO002450,2026-01-12,CUST0073,PROD007,E0005,12,1079.14,1679.8,4.3,12949.68,20157.6,7207.92,Retail,Quarterly Bundle,Litware,Monitors,Computers,North America,Chicago,United States,false,None,Completed,Confidential
SO002451,2025-07-24,CUST0079,PROD044,E0018,1,228.96,287.54,0.66,228.96,287.54,58.58,Direct Sales,No Promotion,Woodgrove,Headphones,Audio,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO002452,2025-06-09,CUST0178,PROD004,E0057,61,164.54,217.61,8.77,10036.94,13274.21,3237.27,Online,Channel Partner Offer,Woodgrove,Accessories,Computers,Latin America,Buenos Aires,Argentina,false,None,Completed,Confidential
SO002453,2025-12-04,CUST0093,PROD047,E0047,21,94.11,155.38,6.3,1976.31,3262.98,1286.67,Direct Sales,Quarterly Bundle,Litware,Headphones,Audio,Europe,London,United Kingdom,false,None,Completed,Confidential
SO002454,2025-02-26,CUST0183,PROD056,E0118,10,1078.77,1456.06,1.17,10787.7,14560.6,3772.9,Direct Sales,No Promotion,Fabrikam,Movies,"Music, Movies and Audio Books",Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO002455,2025-11-07,CUST0209,PROD001,E0186,24,742.85,1117.07,0.78,17828.4,26809.68,8981.28,Direct Sales,No Promotion,Fabrikam,Laptops,Computers,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO002456,2026-03-27,CUST0050,PROD006,E0118,8,52.68,59.2,6.96,421.44,473.6,52.16,Direct Sales,Enterprise Upgrade,Fabrikam,Desktops,Computers,Middle East & Africa,Dubai,United Arab Emirates,false,None,Completed,Confidential
SO002457,2025-03-20,CUST0225,PROD033,E0188,11,935.15,1175.78,7.01,10286.65,12933.58,2646.93,Online,Enterprise Upgrade,Proseware,Projectors,TV and Video,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO002458,2026-06-27,CUST0113,PROD017,E0057,25,340.44,523.13,13.44,8511.0,13078.25,4567.25,Partner,New Customer Incentive,Litware,Camcorders,Cameras and Camcorders,Asia Pacific,Bengaluru,India,true,Finance Manager,Completed,Confidential
SO002459,2025-01-09,CUST0022,PROD060,E0163,40,905.4,1162.65,1.08,36216.0,46506.0,10290.0,Retail,No Promotion,NexaCore,Digital Media,"Music, Movies and Audio Books",North America,Vancouver,Canada,false,None,Completed,Confidential
SO002460,2026-07-29,CUST0135,PROD004,E0118,24,161.67,235.4,1.31,3880.08,5649.6,1769.52,Direct Sales,No Promotion,Woodgrove,Accessories,Computers,North America,San Francisco,United States,false,None,Completed,Confidential
SO002461,2026-03-10,CUST0056,PROD005,E0005,8,1283.57,1469.68,8.18,10268.56,11757.44,1488.88,Retail,Enterprise Upgrade,NexaCore,Laptops,Computers,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Processing,Confidential
SO002462,2025-08-25,CUST0086,PROD053,E0057,14,881.76,1172.33,0.67,12344.64,16412.62,4067.98,Online,No Promotion,Proseware,Movies,"Music, Movies and Audio Books",Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO002463,2026-06-15,CUST0229,PROD050,E0117,21,1071.6,1204.43,18.84,22503.6,25293.03,2789.43,Partner,Strategic Account Discount,NexaCore,Headphones,Audio,Latin America,Sao Paulo,Brazil,true,Finance Manager,Completed,Confidential
SO002464,2026-04-19,CUST0203,PROD035,E0097,7,264.05,325.64,11.45,1848.35,2279.48,431.13,Partner,Channel Partner Offer,NexaCore,Streaming Devices,TV and Video,Asia Pacific,Tokyo,Japan,true,Finance Manager,Completed,Confidential
SO002465,2025-09-10,CUST0214,PROD051,E0025,51,746.33,1475.57,7.26,38062.83,75254.07,37191.24,Retail,Enterprise Upgrade,Fabrikam,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO002466,2026-02-12,CUST0248,PROD043,E0159,65,569.14,814.06,0.31,36994.1,52913.9,15919.8,Partner,No Promotion,Proseware,Home Audio,Audio,North America,San Francisco,United States,false,None,Completed,Confidential
SO002467,2026-05-18,CUST0084,PROD011,E0047,17,365.17,724.72,10.5,6207.89,12320.24,6112.35,Online,New Customer Incentive,Fabrikam,Digital Cameras,Cameras and Camcorders,Europe,London,United Kingdom,true,Finance Manager,Processing,Confidential
SO002468,2026-03-30,CUST0186,PROD033,E0057,28,926.05,1257.36,0.55,25929.4,35206.08,9276.68,Online,No Promotion,Proseware,Projectors,TV and Video,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO002469,2025-08-07,CUST0175,PROD040,E0039,5,170.44,210.76,5.67,852.2,1053.8,201.6,Direct Sales,Quarterly Bundle,NexaCore,Televisions,TV and Video,Asia Pacific,Mumbai,India,false,None,Shipped,Confidential
SO002470,2025-06-04,CUST0248,PROD021,E0159,22,1310.25,1429.14,10.36,28825.5,31441.08,2615.58,Online,Channel Partner Offer,Fabrikam,Smartphones,Cell Phones,North America,San Francisco,United States,true,Finance Manager,Completed,Confidential
SO002471,2025-07-29,CUST0019,PROD009,E0118,17,652.8,868.59,4.65,11097.6,14766.03,3668.43,Retail,Quarterly Bundle,Woodgrove,Laptops,Computers,Latin America,Buenos Aires,Argentina,false,None,Completed,Confidential
SO002472,2025-03-11,CUST0023,PROD056,E0075,44,1147.23,1469.95,0.23,50478.12,64677.8,14199.68,Direct Sales,No Promotion,Fabrikam,Movies,"Music, Movies and Audio Books",North America,Toronto,Canada,false,None,Processing,Confidential
SO002473,2025-10-11,CUST0065,PROD053,E0168,22,925.63,1180.24,0,20363.86,25965.28,5601.42,Partner,No Promotion,Proseware,Movies,"Music, Movies and Audio Books",Middle East & Africa,Riyadh,Saudi Arabia,false,None,Shipped,Confidential
SO002474,2025-11-12,CUST0213,PROD040,E0150,25,160.37,185.1,17.15,4009.25,4627.5,618.25,Direct Sales,Strategic Account Discount,NexaCore,Televisions,TV and Video,Asia Pacific,Mumbai,India,true,Finance Manager,Completed,Confidential
SO002475,2025-03-22,CUST0019,PROD042,E0118,21,1273.63,2310.13,8.99,26746.23,48512.73,21766.5,Online,Enterprise Upgrade,Litware,Speakers,Audio,Latin America,Buenos Aires,Argentina,false,None,Completed,Confidential
SO002476,2026-06-17,CUST0150,PROD016,E0159,1,882.98,918.86,18.7,882.98,918.86,35.88,Retail,Strategic Account Discount,Fabrikam,Action Cameras,Cameras and Camcorders,North America,Chicago,United States,true,Finance Manager,Completed,Confidential
SO002477,2026-07-31,CUST0181,PROD050,E0063,21,1179.51,1414.97,4.65,24769.71,29714.37,4944.66,Partner,Quarterly Bundle,NexaCore,Headphones,Audio,North America,San Francisco,United States,false,None,Completed,Confidential
SO002478,2025-05-04,CUST0152,PROD047,E0018,21,104.3,164.07,1.06,2190.3,3445.47,1255.17,Direct Sales,No Promotion,Litware,Headphones,Audio,North America,New York,United States,false,None,Completed,Confidential
SO002479,2025-03-21,CUST0219,PROD016,E0168,1,936.45,1130.23,0,936.45,1130.23,193.78,Retail,No Promotion,Fabrikam,Action Cameras,Cameras and Camcorders,Asia Pacific,Tokyo,Japan,false,None,Processing,Confidential
SO002480,2026-05-15,CUST0125,PROD020,E0159,5,781.3,1130.75,7.88,3906.5,5653.75,1747.25,Online,Enterprise Upgrade,NexaCore,Action Cameras,Cameras and Camcorders,Europe,London,United Kingdom,false,None,Shipped,Confidential
SO002481,2026-02-22,CUST0181,PROD052,E0063,14,1084.9,1513.84,0,15188.6,21193.76,6005.16,Partner,No Promotion,Litware,Audio Books,"Music, Movies and Audio Books",North America,San Francisco,United States,false,None,Completed,Confidential
SO002482,2026-08-20,CUST0220,PROD010,E0005,21,639.51,1265.04,0.62,13429.71,26565.84,13136.13,Online,No Promotion,NexaCore,Desktops,Computers,North America,Toronto,Canada,false,None,Completed,Confidential
SO002483,2026-06-23,CUST0136,PROD039,E0039,22,1032.59,1982.34,5.54,22716.98,43611.48,20894.5,Partner,Quarterly Bundle,Woodgrove,Projectors,TV and Video,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO002484,2025-04-14,CUST0204,PROD027,E0057,5,210.1,316.86,4.38,1050.5,1584.3,533.8,Direct Sales,Quarterly Bundle,Litware,Smartphones,Cell Phones,Latin America,Sao Paulo,Brazil,false,None,Completed,Confidential
SO002485,2026-04-20,CUST0010,PROD049,E0132,11,1115.43,1634.04,0.27,12269.73,17974.44,5704.71,Retail,No Promotion,Woodgrove,Home Audio,Audio,Middle East & Africa,Dubai,United Arab Emirates,false,None,Completed,Confidential
SO002486,2025-02-06,CUST0210,PROD037,E0188,6,503.59,577.11,9.59,3021.54,3462.66,441.12,Partner,Channel Partner Offer,Litware,Televisions,TV and Video,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO002487,2025-05-03,CUST0173,PROD051,E0046,17,719.25,1471.38,7.53,12227.25,25013.46,12786.21,Direct Sales,Enterprise Upgrade,Fabrikam,Digital Media,"Music, Movies and Audio Books",Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO002488,2025-12-15,CUST0078,PROD058,E0046,16,70.98,123.86,0,1135.68,1981.76,846.08,Retail,No Promotion,Proseware,Audio Books,"Music, Movies and Audio Books",North America,Vancouver,Canada,false,None,Completed,Confidential
SO002489,2025-09-19,CUST0232,PROD003,E0186,2,706.39,832.05,19.38,1412.78,1664.1,251.32,Partner,Strategic Account Discount,Proseware,Monitors,Computers,Asia Pacific,Singapore,Singapore,true,Finance Manager,Processing,Confidential
SO002490,2026-06-02,CUST0171,PROD013,E0097,23,826.74,901.08,7.82,19015.02,20724.84,1709.82,Retail,Enterprise Upgrade,Proseware,Camcorders,Cameras and Camcorders,North America,New York,United States,false,None,Completed,Confidential
SO002491,2025-06-11,CUST0200,PROD015,E0025,14,1006.52,1742.26,7.25,14091.28,24391.64,10300.36,Retail,Enterprise Upgrade,NexaCore,Digital Cameras,Cameras and Camcorders,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO002492,2026-04-02,CUST0182,PROD014,E0132,5,240.37,311.45,6.51,1201.85,1557.25,355.4,Partner,Enterprise Upgrade,Woodgrove,Lenses,Cameras and Camcorders,North America,Chicago,United States,false,None,Completed,Confidential
SO002493,2025-03-05,CUST0157,PROD024,E0025,62,1152.79,2309.88,9.8,71472.98,143212.56,71739.58,Retail,Channel Partner Offer,Woodgrove,Smartphones,Cell Phones,Middle East & Africa,Johannesburg,South Africa,false,None,Cancelled,Confidential
SO002494,2025-08-13,CUST0047,PROD042,E0005,30,1225.71,2257.05,11.08,36771.3,67711.5,30940.2,Partner,Channel Partner Offer,Litware,Speakers,Audio,Asia Pacific,Tokyo,Japan,true,Finance Manager,Shipped,Confidential
SO002495,2025-08-01,CUST0092,PROD020,E0163,10,825.52,1064.96,13.24,8255.2,10649.6,2394.4,Online,New Customer Incentive,NexaCore,Action Cameras,Cameras and Camcorders,Latin America,Buenos Aires,Argentina,true,Finance Manager,Completed,Confidential
SO002496,2025-07-31,CUST0225,PROD049,E0188,38,1125.6,1638.45,0,42772.8,62261.1,19488.3,Partner,No Promotion,Woodgrove,Home Audio,Audio,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO002497,2025-06-24,CUST0055,PROD034,E0150,6,464.66,590.21,8.53,2787.96,3541.26,753.3,Online,Enterprise Upgrade,Woodgrove,Televisions,TV and Video,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO002498,2025-01-01,CUST0210,PROD025,E0188,15,337.4,467.04,16.86,5061.0,7005.6,1944.6,Direct Sales,Strategic Account Discount,NexaCore,Feature Phones,Cell Phones,Asia Pacific,Delhi,India,true,Finance Manager,Shipped,Confidential
SO002499,2026-04-06,CUST0027,PROD009,E0150,23,633.75,823.21,9.63,14576.25,18933.83,4357.58,Partner,Channel Partner Offer,Woodgrove,Laptops,Computers,Europe,London,United Kingdom,false,None,Completed,Confidential
SO002500,2025-02-04,CUST0102,PROD050,E0159,23,1121.62,1222.74,17.6,25797.26,28123.02,2325.76,Partner,Strategic Account Discount,NexaCore,Headphones,Audio,North America,San Francisco,United States,true,Finance Manager,Completed,Confidential
SO002501,2025-04-02,CUST0038,PROD045,E0188,64,74.53,92.5,16.04,4769.92,5920.0,1150.08,Direct Sales,Year-End Campaign,NexaCore,Speakers,Audio,Asia Pacific,Tokyo,Japan,true,Finance Manager,Completed,Confidential
SO002502,2025-12-28,CUST0152,PROD060,E0018,15,906.34,1175.38,0,13595.1,17630.7,4035.6,Partner,No Promotion,NexaCore,Digital Media,"Music, Movies and Audio Books",North America,New York,United States,false,None,Completed,Confidential
SO002503,2025-06-08,CUST0193,PROD044,E0097,11,223.2,287.1,0.81,2455.2,3158.1,702.9,Online,No Promotion,Woodgrove,Headphones,Audio,Europe,Paris,France,false,None,Completed,Confidential
SO002504,2025-05-05,CUST0249,PROD025,E0046,14,379.85,557.9,0.68,5317.9,7810.6,2492.7,Direct Sales,No Promotion,NexaCore,Feature Phones,Cell Phones,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO002505,2025-03-01,CUST0023,PROD046,E0075,73,150.68,265.16,0,10999.64,19356.68,8357.04,Partner,No Promotion,Fabrikam,Home Audio,Audio,North America,Toronto,Canada,false,None,Completed,Confidential
SO002506,2026-04-22,CUST0241,PROD018,E0163,2,500.4,755.77,9.67,1000.8,1511.54,510.74,Direct Sales,Channel Partner Offer,Proseware,Lenses,Cameras and Camcorders,Europe,Madrid,Spain,false,None,Completed,Confidential
SO002507,2026-03-21,CUST0221,PROD033,E0018,1,900.16,1215.44,3.87,900.16,1215.44,315.28,Direct Sales,Quarterly Bundle,Proseware,Projectors,TV and Video,Europe,Berlin,Germany,false,None,Completed,Confidential
SO002508,2025-06-07,CUST0115,PROD006,E0132,2,48.75,57.31,9.94,97.5,114.62,17.12,Online,Channel Partner Offer,Fabrikam,Desktops,Computers,Asia Pacific,Delhi,India,false,None,Shipped,Confidential
SO002509,2025-06-07,CUST0153,PROD049,E0063,25,1016.09,1572.67,4.02,25402.25,39316.75,13914.5,Retail,Quarterly Bundle,Woodgrove,Home Audio,Audio,Middle East & Africa,Johannesburg,South Africa,false,None,Cancelled,Confidential
SO002510,2025-05-09,CUST0177,PROD035,E0047,32,251.93,327.87,10.84,8061.76,10491.84,2430.08,Online,New Customer Incentive,NexaCore,Streaming Devices,TV and Video,Europe,Amsterdam,Netherlands,true,Finance Manager,Shipped,Confidential
SO002511,2025-03-04,CUST0172,PROD035,E0188,22,262.67,367.73,0,5778.74,8090.06,2311.32,Online,No Promotion,NexaCore,Streaming Devices,TV and Video,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Processing,Confidential
SO002512,2025-01-31,CUST0180,PROD032,E0097,40,1043.04,2181.65,0,41721.6,87266.0,45544.4,Online,No Promotion,Litware,Streaming Devices,TV and Video,Europe,Madrid,Spain,false,None,Completed,Confidential
SO002513,2025-09-27,CUST0136,PROD027,E0039,1,193.55,310.26,6.37,193.55,310.26,116.71,Direct Sales,Quarterly Bundle,Litware,Smartphones,Cell Phones,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Shipped,Confidential
SO002514,2026-06-04,CUST0035,PROD005,E0188,9,1304.04,1313.62,17.93,11736.36,11822.58,86.22,Direct Sales,Strategic Account Discount,NexaCore,Laptops,Computers,Latin America,Mexico City,Mexico,true,Finance Manager,Completed,Confidential
SO002515,2025-08-27,CUST0158,PROD014,E0039,31,230.85,318.48,4.4,7156.35,9872.88,2716.53,Online,Quarterly Bundle,Woodgrove,Lenses,Cameras and Camcorders,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO002516,2025-03-05,CUST0152,PROD026,E0018,9,331.79,685.7,5.99,2986.11,6171.3,3185.19,Retail,Quarterly Bundle,Fabrikam,Phone Accessories,Cell Phones,North America,New York,United States,false,None,Completed,Confidential
SO002517,2026-07-03,CUST0143,PROD059,E0075,24,700.21,1188.23,9.47,16805.04,28517.52,11712.48,Retail,Channel Partner Offer,Woodgrove,Movies,"Music, Movies and Audio Books",Europe,Berlin,Germany,false,None,Completed,Confidential
SO002518,2025-03-19,CUST0125,PROD005,E0159,50,1244.96,1588.11,0.78,62248.0,79405.5,17157.5,Direct Sales,No Promotion,NexaCore,Laptops,Computers,Europe,London,United Kingdom,false,None,Completed,Confidential
