audit_log_id,event_time,actor_type,actor_id,event_category,action,resource_type,resource_id,result,risk_tier,details_json,correlation_id,immutable
AUD000845,2026-05-02T22:31:00,User,U0024,ACCESS_CONTROL,leave.approve,sales_order,SO001119,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Auditor|Employee""}",ACD00445,true
AUD000846,2026-04-12T08:17:00,User,U0025,ACCESS_CONTROL,employee.read,purchase_request,PUR0113,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00446,true
AUD000847,2026-03-18T07:51:00,User,U0076,ACCESS_CONTROL,leave.read_own,audit_log,AUD007268,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00447,true
AUD000848,2026-05-08T09:51:00,User,U0064,ACCESS_CONTROL,document.upload,sales_order,SO000166,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00448,true
AUD000849,2026-08-01T07:35:00,User,U0089,ACCESS_CONTROL,employee.update,employee,E0017,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00449,true
AUD000850,2026-04-04T08:51:00,User,U0016,ACCESS_CONTROL,document.read_public,purchase_request,PUR0065,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00450,true
AUD000851,2026-02-12T23:57:00,User,U0088,ACCESS_CONTROL,leave.approve,task,T00431,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00451,true
AUD000852,2026-04-21T13:33:00,User,U0067,ACCESS_CONTROL,document.read_hr,task,T00298,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00452,true
AUD000853,2026-07-26T08:57:00,User,U0019,ACCESS_CONTROL,document.upload,task,T00232,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""AI_Reviewer|Employee""}",ACD00453,true
AUD000854,2026-06-07T04:51:00,User,U0156,ACCESS_CONTROL,ai.execute_high_risk,project,PRJ004,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00454,true
AUD000855,2026-03-07T13:47:00,User,U0033,ACCESS_CONTROL,leave.read_own,document,DOC008,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00455,true
AUD000856,2026-05-26T23:27:00,User,U0007,ACCESS_CONTROL,document.read_finance,purchase_request,PUR0038,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee|Project_Manager""}",ACD00456,true
AUD000857,2026-03-23T12:32:00,User,U0066,ACCESS_CONTROL,document.read_security,purchase_request,PUR0099,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00457,true
AUD000858,2026-07-28T17:02:00,User,U0126,ACCESS_CONTROL,leave.read_all,audit_log,AUD006421,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00458,true
AUD000859,2026-03-28T17:42:00,User,U0124,ACCESS_CONTROL,expense.approve,project,PRJ010,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00459,true
AUD000860,2026-08-10T15:56:00,User,U0148,ACCESS_CONTROL,project.read,purchase_request,PUR0158,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00460,true
AUD000861,2026-07-07T21:46:00,User,U0089,ACCESS_CONTROL,ai.query,document,DOC012,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00461,true
AUD000862,2026-06-06T04:13:00,User,U0052,ACCESS_CONTROL,ai.query,project,PRJ010,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00462,true
AUD000863,2026-05-24T17:49:00,User,U0193,ACCESS_CONTROL,ai.execute_low_risk,project,PRJ006,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00463,true
AUD000864,2026-04-13T21:23:00,User,U0107,ACCESS_CONTROL,task.read,document,DOC012,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00464,true
AUD000865,2026-04-25T10:01:00,User,U0186,ACCESS_CONTROL,role.manage,task,T00529,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00465,true
AUD000866,2026-06-19T05:00:00,User,U0129,ACCESS_CONTROL,task.read,project,PRJ012,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00466,true
AUD000867,2026-06-05T10:07:00,User,U0030,ACCESS_CONTROL,document.read_security,sales_order,SO002939,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00467,true
AUD000868,2026-06-30T14:19:00,User,U0026,ACCESS_CONTROL,evaluation.manage,purchase_request,PUR0085,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00468,true
AUD000869,2026-05-20T22:13:00,User,U0018,ACCESS_CONTROL,project.create,document,DOC002,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00469,true
AUD000870,2026-03-19T01:37:00,User,U0037,ACCESS_CONTROL,audit.read,employee,E0164,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00470,true
AUD000871,2026-04-22T10:30:00,User,U0087,ACCESS_CONTROL,employee.update,purchase_request,PUR0049,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00471,true
AUD000872,2026-04-25T21:01:00,User,U0019,ACCESS_CONTROL,sales.export,employee,E0048,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""AI_Reviewer|Employee""}",ACD00472,true
AUD000873,2026-07-07T16:57:00,User,U0045,ACCESS_CONTROL,employee.read_sensitive,document,DOC004,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00473,true
AUD000874,2026-05-12T22:41:00,User,U0118,ACCESS_CONTROL,evaluation.read,employee,E0066,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00474,true
AUD000875,2026-01-14T17:43:00,User,U0058,ACCESS_CONTROL,expense.approve,purchase_request,PUR0045,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00475,true
AUD000876,2026-08-08T07:54:00,User,U0094,ACCESS_CONTROL,project.update,task,T00473,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00476,true
AUD000877,2026-08-13T20:08:00,User,U0032,ACCESS_CONTROL,leave.approve,employee,E0089,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00477,true
AUD000878,2026-07-29T23:00:00,User,U0080,ACCESS_CONTROL,user.manage,sales_order,SO002951,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00478,true
AUD000879,2026-06-16T10:48:00,User,U0078,ACCESS_CONTROL,task.read,sales_order,SO004409,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00479,true
AUD000880,2026-03-31T22:26:00,User,U0130,ACCESS_CONTROL,document.read_public,sales_order,SO004460,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00480,true
AUD000881,2026-03-24T03:37:00,User,U0066,ACCESS_CONTROL,role.manage,project,PRJ015,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00481,true
AUD000882,2026-03-30T05:29:00,User,U0099,ACCESS_CONTROL,ai.query,project,PRJ016,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00482,true
AUD000883,2026-06-21T10:45:00,User,U0054,ACCESS_CONTROL,task.update_own,document,DOC007,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00483,true
AUD000884,2026-03-19T12:53:00,User,U0103,ACCESS_CONTROL,ai.execute_high_risk,document,DOC012,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00484,true
AUD000885,2026-08-18T20:38:00,User,U0193,ACCESS_CONTROL,leave.approve,audit_log,AUD002594,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00485,true
AUD000886,2026-06-22T14:22:00,User,U0041,ACCESS_CONTROL,project.read,employee,E0012,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00486,true
AUD000887,2026-03-29T10:01:00,User,U0122,ACCESS_CONTROL,employee.salary.read,audit_log,AUD006775,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00487,true
AUD000888,2026-08-19T07:32:00,User,U0179,ACCESS_CONTROL,task.reassign,audit_log,AUD007687,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00488,true
AUD000889,2026-04-12T04:37:00,User,U0063,ACCESS_CONTROL,audit.read,project,PRJ006,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00489,true
AUD000890,2026-02-14T15:54:00,User,U0163,ACCESS_CONTROL,audit.read,purchase_request,PUR0066,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00490,true
AUD000891,2026-02-07T22:36:00,User,U0178,ACCESS_CONTROL,employee.update,task,T00027,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00491,true
AUD000892,2026-02-05T03:39:00,User,U0166,ACCESS_CONTROL,document.read_public,employee,E0194,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00492,true
AUD000893,2026-01-10T21:40:00,User,U0136,ACCESS_CONTROL,document.read_hr,audit_log,AUD000815,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00493,true
AUD000894,2026-02-26T14:42:00,User,U0050,ACCESS_CONTROL,project.read,document,DOC005,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00494,true
AUD000895,2026-01-20T18:30:00,User,U0035,ACCESS_CONTROL,expense.approve,task,T00284,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00495,true
AUD000896,2026-08-14T07:36:00,User,U0029,ACCESS_CONTROL,audit.read,employee,E0138,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00496,true
AUD000897,2026-02-14T00:17:00,User,U0085,ACCESS_CONTROL,employee.salary.read,document,DOC009,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00497,true
AUD000898,2026-06-21T22:50:00,User,U0188,ACCESS_CONTROL,employee.salary.read,sales_order,SO004370,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00498,true
AUD000899,2026-06-25T21:54:00,User,U0106,ACCESS_CONTROL,ai.execute_low_risk,sales_order,SO003550,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00499,true
AUD000900,2026-01-01T21:49:00,User,U0144,ACCESS_CONTROL,document.read_finance,task,T00058,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00500,true
AUD000901,2026-01-03T07:08:00,User,U0126,ACCESS_CONTROL,document.read_public,document,DOC013,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00501,true
AUD000902,2026-06-23T21:54:00,User,U0077,ACCESS_CONTROL,employee.read,sales_order,SO003161,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00502,true
AUD000903,2026-03-15T01:55:00,User,U0089,ACCESS_CONTROL,user.manage,project,PRJ006,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00503,true
AUD000904,2026-04-06T08:50:00,User,U0134,ACCESS_CONTROL,leave.read_all,task,T00186,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00504,true
AUD000905,2026-08-12T13:18:00,User,U0128,ACCESS_CONTROL,task.read,audit_log,AUD005983,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00505,true
AUD000906,2026-03-05T17:44:00,User,U0050,ACCESS_CONTROL,employee.read,task,T00154,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00506,true
AUD000907,2026-08-10T12:59:00,User,U0157,ACCESS_CONTROL,task.reassign,document,DOC012,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00507,true
AUD000908,2026-03-26T01:15:00,User,U0028,ACCESS_CONTROL,project.read,employee,E0024,ALLOW,Medium,"{""reason"":""Permission granted by one or more assigned roles."",""roles"":""Employee""}",ACD00508,true
AUD000909,2026-04-13T22:20:00,User,U0194,ACCESS_CONTROL,project.update,sales_order,SO002402,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00509,true
AUD000910,2026-04-11T15:04:00,User,U0199,ACCESS_CONTROL,evaluation.manage,project,PRJ007,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00510,true
AUD000911,2026-05-18T06:31:00,User,U0098,ACCESS_CONTROL,project.update,document,DOC014,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00511,true
AUD000912,2026-04-29T07:51:00,User,U0030,ACCESS_CONTROL,document.upload,purchase_request,PUR0099,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00512,true
AUD000913,2026-01-29T07:37:00,User,U0066,ACCESS_CONTROL,role.manage,project,PRJ018,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00513,true
AUD000914,2026-03-04T15:08:00,User,U0021,ACCESS_CONTROL,approval.review,purchase_request,PUR0064,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00514,true
AUD000915,2026-07-04T04:12:00,User,U0194,ACCESS_CONTROL,task.reassign,task,T00014,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00515,true
AUD000916,2026-01-02T18:43:00,User,U0119,ACCESS_CONTROL,document.read_finance,audit_log,AUD003958,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00516,true
AUD000917,2026-07-20T19:04:00,User,U0003,ACCESS_CONTROL,document.read_hr,document,DOC010,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee|Project_Manager""}",ACD00517,true
AUD000918,2026-01-17T11:32:00,User,U0193,ACCESS_CONTROL,leave.read_all,sales_order,SO001268,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00518,true
AUD000919,2026-08-05T14:25:00,User,U0200,ACCESS_CONTROL,ai.execute_low_risk,project,PRJ006,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00519,true
AUD000920,2026-08-05T08:26:00,User,U0140,ACCESS_CONTROL,document.read_finance,purchase_request,PUR0166,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00520,true
AUD000921,2026-03-15T08:55:00,User,U0146,ACCESS_CONTROL,audit.read,document,DOC008,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00521,true
AUD000922,2026-05-06T23:20:00,User,U0099,ACCESS_CONTROL,employee.salary.read,task,T00037,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00522,true
AUD000923,2026-01-28T08:29:00,User,U0196,ACCESS_CONTROL,employee.read_sensitive,project,PRJ002,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00523,true
AUD000924,2026-07-02T18:05:00,User,U0073,ACCESS_CONTROL,document.upload,task,T00324,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00524,true
AUD000925,2026-07-03T12:32:00,User,U0098,ACCESS_CONTROL,evaluation.manage,audit_log,AUD000204,DENY,Medium,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00525,true
AUD000926,2026-03-03T10:18:00,User,U0179,ACCESS_CONTROL,finance.read,employee,E0200,DENY,High,"{""reason"":""No assigned role grants the requested permission."",""roles"":""Employee""}",ACD00526,true
